text,ProblemID,set,wordcount,DSI,labelQuality,predictionQuality_GPT2,labelOriginality,predictionOriginality_GPT2,predictionQuality_RoBERTa,predictionOriginality_RoBERTa,prederrorQualGPT2,prederrorQualRoBERTa,prederrorOrigGPT2,prederrorOrigRoBERTa
"Mike should first evaluate his car and financial situation. It seems that he does not have a reliable vehicle to get him to school or work during the winter. If he decides that the sentimental value of his dream car is not worth risking his life or interrpting his and his girlfriend's life to find a ride, he should sell it or trade it in for a new vehicle. Then, he should discuss with his girlfriend that this is a big decision to make and that he needs to consider all aspects of her uncle's vehicles and te other dealership's. Mike should then take a friend or family member who has a decent understanding  about cars, so that they can help him compare which cars are worth putting his money and life towards.",Mike,heldout,136,0.8075587749481201,2.905787313,1.3380339,0.684259873,1.3169739,1.5945321,1.1268746,1.5677534129999997,1.311255213,-0.632714027,-0.442614727
Ralph should try networking as much as possible and apply to as many jobs as possibl.e,Ralph,test,17,0.7674373984336853,-0.67867719,-0.67993015,1.597526013,0.23139778,-0.5218654,0.015323025,0.00125295999999996,-0.15681179,1.366128233,1.582202988
I think Ralph should take the the job and think about himself putting him first.,Ralph,test,15,0.7967578172683716,-0.67867719,-0.2616755,-0.827342466,-0.7664088,-0.23254,-1.0641737,-0.41700169,-0.4461371900000001,-0.06093366600000005,0.23683123399999997
We can keep in touch with our phones.,Ralph,test,8,0.7243241667747498,-1.5047030239999999,-1.2741553,-0.673605101,0.20418033,-1.3804654,-0.6304339,-0.2305477239999998,-0.12423762399999982,-0.8777854310000001,-0.04317120100000005
End the relationship and move forward with your new job in a new city.,Ralph,test,14,0.7354212403297424,0.310643289,-0.1766883,-0.827342466,-0.41282648,-0.2400173,-0.7255999,0.4873315889999999,0.550660589,-0.41451598600000006,-0.10174256600000008
The best solution is accepting the job in the city but visiting each other every weekend to maintain the spark in the relationship.,Ralph,test,23,0.7799187302589417,0.310643289,-0.056045145,-0.209285758,0.6119469,0.40026376,0.28240314,0.366688434,-0.08962047100000003,-0.821232658,-0.491688898
The only solution is for Ralph to move. They can try to do a long distance relationship. Maybe after some time they will find Lisa does want to move to be with Ralph.,Ralph,test,33,0.7879049777984619,0.310643289,0.58904916,-0.209285758,-0.11563332,0.30084956,-0.33356526,-0.27840587099999997,0.00979372899999997,-0.093652438,0.124279502
He should take the job and move on from the relationship and Lisa needs to move onto another more committed partner.,Ralph,test,21,0.7809133529663086,0.091374722,0.27503192,-0.519867736,-0.24451968,0.24261194,-0.6868482,-0.18365719799999997,-0.151237218,-0.275348056,0.166980464
"Ralph and Lisa should break up, as it doesn't seem like there's a real future in their relationship.",Ralph,test,20,0.7859184741973877,-0.67867719,-0.2056866,-0.827342466,-0.64085174,-0.48888806,-0.77645856,-0.47299059,-0.18978913000000003,-0.18649072600000005,-0.05088390600000003
They can break up and move on with their lives.,Ralph,test,10,0.7125582098960876,-0.67867719,-0.61939025,-0.827342466,-0.87284666,-0.6464773,-0.8194157,-0.05928694000000001,-0.03219989000000001,0.04550419399999994,-0.00792676600000008
A long distance relationship for 2 years.,Ralph,test,7,0.6799260377883911,-0.67867719,-0.6128408,-0.673605101,-0.80065346,-0.5159098,-0.7496293,-0.06583639000000008,-0.16276739000000007,0.127048359,0.07602419900000001
My solution is for him to accept the job offer and move on from Lisa.,Ralph,test,15,0.7693785429000854,0.091374722,-0.005474383,-0.827342466,-0.93180716,0.17105462,-0.858388,0.096849105,-0.07967989799999999,0.10446469399999991,0.03104553399999998
We need to have a serious discussion about our long-term goals. We could also make a decision if we want to try a distance relationship to see how it goes before committing to moving or marriage.,Ralph,test,37,0.7844449281692505,0.310643289,0.27827072,0.072956171,0.00858859,0.15056479,0.24708846,0.03237256899999996,0.160078499,0.06436758100000001,-0.174132289
"Ralph can take up his dream job out of state and Lisa can continue her studies while both maintain a successful long distance relationship. They can reevaluate their priorities and learn more about the strength of their love in the mean time. If they are still in love when Lisa finishes college, she can search for a job at Ralph's place or Ralph can relocate to where Lisa wants to live. They can decide on marriage at that point too.",Ralph,test,81,0.8056309819221497,1.463258412,1.6791633,1.879767942,0.8572166,1.4465045,0.9270219,-0.21590488799999985,0.01675391199999998,1.022551342,0.952746042
My solution to this problem would be for Ralph to accept the job in the big city and to end his relationship with Lisa.,Ralph,test,24,0.7766814827919006,0.310643289,-0.23410007,-0.827342466,-0.56349283,-0.112307966,-0.74699545,0.5447433589999999,0.422951255,-0.2638496360000001,-0.08034701600000005
They should agree to separate for six monthes and then meet up to decide if  they want to still be together or not. They should try a long distance relationship to see if it makes their relationship stronger.,Ralph,test,38,0.7816976308822632,0.310643289,0.13985369,1.004702105,0.35813442,0.18681312,0.21994796,0.170789599,0.123830169,0.646567685,0.784754145
It seems only logical for Ralph to field more offers before considering which is the best and Lisa also has the chance to transfer to a local uni with him.,Ralph,test,30,0.7965085506439209,0.310643289,-0.058689505,0.976362056,0.39865974,0.056213748,0.41961613,0.369332794,0.254429541,0.5777023160000001,0.5567459260000001
Ralph needs to take the job as he feels it would be in his best interests. He needs to be honest with Lisa about their relationship and tell her that he can not marry her at this time. Lisa can then make a decision about whether to continue her relationship with Ralph or move on.,Ralph,test,55,0.7864153385162354,0.091374722,0.6135021,0.540382762,-0.29952502,0.67810839999999994,-0.36075878,-0.5221273780000001,-0.586733678,0.839907782,0.901141542
He keeps searching for a job. One will eventually come up.,Ralph,test,11,0.7585910558700562,-0.67867719,-0.5443692,-0.234518559,-0.66621226,-0.7296862,-0.97527075,-0.13430799000000004,0.05100900999999991,0.431693701,0.740752191
Figure if he should take the job and still have relationship,Ralph,test,11,0.7660147547721863,-0.515382545,-0.46059632,-0.827342466,-0.8246505,-0.36987117,-0.8245031,-0.05478622500000002,-0.145511375,-0.0026919660000001,-0.00283936600000001
Ralph should take the job offer and move to the city.,Ralph,test,11,0.7468628883361816,-0.67867719,0.3111015,-0.827342466,-0.8917885,0.16373992,-0.84799844,-0.98977869,-0.8424171100000001,0.06444603399999993,0.02065597399999996
I think that Ralph and his girlfriend should take a break and he should move,Ralph,test,15,0.7620773911476135,0.091374722,-0.19670993,-0.827342466,-0.56539476,-0.63058263,-0.8648662,0.288084652,0.721957352,-0.26194770600000006,0.03752373399999997
Ralph has one offer letter  to do job . He has the good  natured man. He likes to do the job perfectly.,Ralph,test,21,0.7656887173652649,-1.667997668,-1.0289333,-0.516760488,-0.105939135,-0.98007375,0.3142337,-0.6390643679999999,-0.687923918,-0.41082135299999994,-0.830994188
Keep looking for a new and fun job,Ralph,test,8,0.7306601405143738,-0.841971834,-1.1909484,-0.827342466,-0.93034005,-0.52122754,-1.0076607,0.34897656599999993,-0.32074429399999993,0.10299758399999992,0.1803182339999999
"Ralph move and go to work.  He can set up a place to live, meanwhile Lisa continues school visits when she can.  If they really love each other two years long distance will be nothing that they can't handle.  The when Lisa graduates they can figure out what they want to do with the rest of their lives.",Ralph,test,59,0.7991979122161865,0.693206501,0.27416965,0.383538149,0.5677445,0.4447639,0.96751434,0.419036851,0.24844260100000004,-0.184206351,-0.5839761910000001
"Use your words. He should sit down with his girlfriend--make a night of it, have a special meal, have a pen and paper nearby--and state the problem plainly. Tell her that (a) you love her and want to be with her, but aren't ready to get married; (b) would like to take the job; and (c) want to know if there's a way to take the job and keep the relationship. Support her whatever her decision is.",Ralph,test,81,0.8155293464660645,1.299963768,0.36831638,3.247493171,0.9339032,0.9601014,1.0938542,0.931647388,0.339862368,2.313589971,2.153638971
Ralph will have to accept this position and hope and he and Lisa's relationship can handle the difference.  If not they will have to breakup.,Ralph,test,26,0.7847244739532471,0.310643289,-0.16383713,-0.516760488,-0.48195583,-0.1879288,-0.69600093,0.474480419,0.498572089,-0.03480465799999999,0.179240442
The best solution is to marry her,Ralph,test,7,0.7054667472839355,-0.67867719,-1.1652387,-0.516760488,-0.4063174,-0.69717497,-0.3472187,0.4865615099999999,0.0184977799999999,-0.11044308799999995,-0.16954178799999997
"After weighing the pros and cons, Ralph decides it's best to break up with Lisa and accept the job offer and move to the city.",Ralph,test,26,0.7996082901954651,0.310643289,0.45508698,-0.234518559,-0.45779094,0.24008222,-0.5556154,-0.144443691,0.07056106899999998,0.223272381,0.321096841
That the couple tries out long distance relationship for the two years.,Ralph,test,12,0.7479943037033081,-0.515382545,-0.38716295,-0.673605101,-0.51894987,-0.24166566,-0.7350288,-0.12821959500000002,-0.273716885,-0.154655231,0.061423699
"Ralph takes the job and moves to the city while Lisa stays at the university to complete her degree. Both make vows to stay in touch. Take things one week at a time and see how time solves the situation. Growing up is often hard and growing apart can happen between two lovers and this, too, is part of growing up.",Ralph,test,61,0.8058910965919495,1.243989845,0.44959885,1.286944035,0.70678896,0.42746532,0.5929008,0.794390995,0.816524525,0.5801550750000001,0.6940432350000001
"Long distant relationships are possible if trust is established. With the use of facetime, seeing each other will be easier.",Ralph,test,20,0.7911460399627686,-0.127893845,-0.18209963,0.072956171,0.2762758,-0.2715383,0.36509302,0.054205785,0.143644455,-0.203319629,-0.292136849
Ralph and Lisa should have an open relationship where they date other people until Lisa can move to the city where Ralph lives.,Ralph,test,23,0.7853487730026245,0.310643289,0.14347123,2.344087285,0.569334,-0.1158409,0.38633707,0.16717205899999998,0.426484189,1.774753285,1.957750215
"Lisa is happy to marry Frank in order to stay with him and placate her parents. Frank is uncommitted to the relationship and wants to start a new life with his new job in a new city. Frank is settled with the idea of the new job offer and going alone. Lisa is more committed to the relationship than Frank.
Frank should move to his new job and live alone, leaving Lisa to complete her studies as he clearly does not love her enough to commit.",Ralph,test,86,0.7865657210350037,1.080695201,1.320598,0.668887327,1.2041962,1.43496,1.4017569,-0.239902799,-0.3542647990000001,-0.535308873,-0.7328695730000001
"I think that if Robert has strong enough feelings for Lisa, that an option would be for him to decline his job offer in the large city and maybe focus on finding a job replacement that wouldn't require him to move far away from Lisa. He has to really think about what is more important for him, wether his current  job offer or his current relationship with Lisa. As the song says, money can't buy you love.",Ralph,test,79,0.810100793838501,1.299963768,0.59817404,0.976362056,0.65899324,0.9290536,0.5452388,0.7017897280000001,0.370910168,0.317368816,0.431123256
Ralph looks harder for a job locally,Ralph,test,7,0.7475171089172363,-0.67867719,-0.9936284,-0.363023123,-0.3674493,-1.1023867,-0.7888995,0.3149512099999999,0.42370951,0.00442617699999997,0.425876377
"He can explain to Lisa that this is an important opportunity to him, but he is not sure if he can commit to one person at this time.",Ralph,test,28,0.7619625926017761,-0.67867719,-0.6058833,-0.827342466,-0.38550586,-0.37093878,-0.29673705,-0.07279389000000003,-0.30773841,-0.4418366060000001,-0.530605416
