ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
369,"Acme can start finding materials needed closer to where they__e located.  This would reduce their shipping costs, allowing for pay increases.  The upper management could take pay cuts so that the engineers could have pay increases.  This would keep the engineers happy and would increase productivity.",1.669518162,0.173608166,RLPS2,Acme,training,479,47,0.8216625452041630,0.8260768055915830,0.8012389540672300,0.4833584725856780,0.39061954617500300,0.29977938532829300,0.38868191838264500,0.339896023273468,0.4066711962223050
370,"Upper management could have a wage freeze also.  They could have more benefits for health, educational etc.  They could form relationships with companies in their community to have a discount program for goods / services.  They could offer discounted daycare.",1.252275944,1.337718398,RLPS2,Acme,training,464,39,0.8158071041107180,0.8268651962280270,0.7782773375511170,0.5484443306922910,0.3857590854167940,0.315657377243042,0.3812958300113680,0.4728003740310670,0.46556150913238500
371,Maybe the company can try to invent a way to make their product cheaper.  Allow the engineers sign contracts which would make them stay at the company for a certain amount of time.  Allow them to have some perks as well.,0.344405794,0.034161999,RLPS2,Acme,training,465,41,0.8136524558067320,0.8245112895965580,0.792930543422699,0.5843058228492740,0.39511170983314500,0.2673685848712920,0.38034623861312900,0.27561676502227800,0.3777138888835910
372,"The best way for me to solve this problem would be make a list of the negative aspects and another of the positive aspects of the issues involved.  In addition, what may be an issue for one group may not be an issue with the other.  Therefore, consider the negatives on both sides as well as the positives on both sides and come to an __greement_  if you will.",-1.594450914,-1.418338887,RLPS2,Acme,training,467,69,0.8229008913040160,0.831399142742157,0.7931541204452520,0.48516276478767400,0.3304052948951720,0.21657049655914300,0.36944273114204400,0.6134073734283450,0.6072173118591310
373,INCREASE WAGES! WHY WOULD THEY STAY THERE IF THEY CAN GET PAID MORE SOMEWHERE ELSE? INCREASE BENEFITS.,-0.565286313,-1.375376253,RLPS2,Acme,training,477,17,0.8256044387817380,0.8389067053794860,0.7678365111351010,0.448464959859848,0.3370992839336400,0.3643738925457000,0.37187784910202000,0.4537554979324340,0.4867110252380370
374,"Acme should expand their services and change some policies.  They might want to do budget cuts.  Spread the money throughout the company instead of large wage increases, make the increase smaller.",0.195520932,0.023621935,RLPS2,Acme,training,478,31,0.8201728463172910,0.8247998356819150,0.7976958751678470,0.48853418231010400,0.38676074147224400,0.30013638734817500,0.39420589804649400,0.43005454540252700,0.4330703318119050
375,"In this situation, it is necessary to compromise.  Acme must find a way to satisfy their employees so that productivity increases.  They need to try bigger and better benefits, and if this means being in debt and going through tough times for awhile, then they need to.  This way, as they start having more employees and productivity increases, there will be room for improvement (and debts can be paid off).",0.019045661,-0.826886936,RLPS2,Acme,training,500,70,0.8132277131080630,0.8223610520362850,0.7947030663490300,0.4680047929286960,0.39971280097961400,0.26707711815834000,0.3818572759628300,0.4327443838119510,0.4298999607563020
376,"If Acme has a high number of engineers, they can let one of them go and use that engineers pay for future pay increases.  The engineer that was let go can then get another job at the other companies.  If Acme has a lower number of engineers they can put a few on part time and allow other companies to pick up these engineers.  The saved money then can be used to increase pay.",0.019045661,0.089729988,RLPS2,Acme,training,517,74,0.8160768747329710,0.8236182332038880,0.7952190041542050,0.39132750034332300,0.30395904183387800,0.2654522657394410,0.37127774953842200,0.26484620571136500,0.38745078444480900
377,"With such a large ratio of jobs available to engineers in the market, the only way to keep a group of workers in the group is to significantly compensate them for their work.   Because of this, I would recommend a) dropping product prices, b) increasing wages and benefits for workers, and c) raising wage increases.  This will move capital to the workers, reward them for loyalty, raise morale, and increase productivity.  This in turn will result in more product sold which will eventually offset the loss of money.  While this will most likely put the company in the red for awhile.  Amazon.com has proven a company can operate in the red and still be successful.",2.020372086,-0.567830017,RLPS2,Acme,training,518,116,0.8188280463218690,0.823737621307373,0.8080989718437200,0.5462268590927120,0.4611916244030000,0.2635302245616910,0.38764703273773200,0.2603929042816160,0.3863335847854610
378,"Since most engineers are guys, hire them right out of college and hire very pretty young female receptionists that also wait on them hand and foot.  They__l stay then.  Also throw amazing Christmas parties.",-0.833643669,1.44576554,RLPS2,Acme,training,496,35,0.8393613696098330,0.8473443388938900,0.8169078826904300,0.6605702042579650,0.5581550598144530,0.3299075961112980,0.3865472674369810,0.4018045663833620,0.48680761456489600
379,Acme should look at alterative shipping costs.  By reinforcing the current engineers production should inc. even if that means $ has to be reduced in other places.  If $ can not be offered more time off.  When the workers are happy their production will inc.,0.167930522,-0.525890928,RLPS2,Acme,training,497,43,0.8291596174240110,0.8354435563087460,0.8148472309112550,0.5799192190170290,0.4594244956970220,0.27318188548088100,0.387610524892807,0.38480329513549800,0.4463791847229000
380,"I don__ like these kinds of questions.  I just can__ get myself to care what the solution is. But anyway: Train monkeys to do some of the work and give those stupid workers more money for the work left over.  Earn money for supplies by selling the lazy monkeys to suckers.  All the good monkeys get to go to the park and ride dogs on Wednesdays.  Dogs and monkeys smell similar.  If a monkey chases a squirrell, take away his peanut butter treats and sternly warn him about the danger of squirrels.  The workers will just be glad they still have their jobs __ause the boss I obviously insane.",-1.594450914,1.271610345,RLPS2,Acme,training,498,111,0.8305731415748600,0.8401399850845340,0.8173815011978150,0.5809746980667110,0.5640022158622740,0.30252039432525600,0.39353394508361800,0.5180606842041020,0.5147184133529660
381,"I believe that acme should reward their employees by making their company a better place to work.  They can do this by making advertising promotions in favor of Acme and increasing faith in the company.  The organization could also increase moral by creating employee organizations that sponsor light hearted events.  To make this worth wile, the company would have to invest money to establish a less tense work environment.  If the employees are happy their then they will be less likely to follow the __eadhunters_.",1.436040113,1.187732167,RLPS2,Acme,training,499,85,0.8187087178230290,0.8266218900680540,0.8094034790992740,0.4670069217681890,0.3677994906902310,0.2781868577003480,0.38217365741729700,0.40973973274231000,0.44930973649025000
382,"Acme should better the treatment of their engineers by increasing wages and/ or benefits for the workers.  Appreciating of talents and noticement of skills is also a big issue.  Letting employees receive casual cloths days, maybe a __ust 4 fun: sports team, and occational paid days off.  Simple and low cost things may be done to insure the happiness and contentment of the engineers.  Better moral, better company.",0.991207485,0.746266447,RLPS2,Acme,training,463,68,0.8307352662086490,0.835357129573822,0.8254417181015020,0.5113770365715030,0.4479354918003080,0.30985623598098800,0.3945746123790740,0.28217625617981000,0.3826395273208620
383,"Well for starter I don__ see how whey are going out of businees, or business is slowing down b/c the Wiley cayote should be keeping them in business w/ everything that he buys from Acme.  And one of these days Acme will make a product that the cayote can use which will capture the Road Runner.  Good _ Luck in finding that product.",-1.594450914,0.559524097,RLPS2,Acme,training,475,64,0.8391444087028500,0.8446627855300900,0.8339739441871640,0.5536922812461850,0.45638418197631800,0.2758055329322820,0.39064687490463300,0.5684274435043340,0.566132128238678
384,"Get more males, do more marketing, increase productivity!",-0.890646446,-0.881431379,RLPS2,Acme,training,462,8,0.8230485320091250,0.825974702835083,0.7011239528656010,0.0,0.0,0.3360908329486850,0.3674842417240140,0.5050761103630070,0.5056842565536500
385,"You can not make everyone happy, so do what is best for the company + families.",-1.594450914,-1.634433172,RLPS2,Acme,training,474,15,0.8175127506256100,0.8325243592262270,0.7687926292419430,0.0,0.0,0.2513190805912020,0.40581852197647100,0.5990532636642460,0.5229337215423580
386,"Engineers are very logical people.  They are mathematically trained to figure out the best ways to build or make things.  I would ask them what they really think the company can afford to do.  Give it to them as their next assignment.  Tell them, literally, _ Your jobs depend on what you come up with._ The reason you will do this is so that the engineers will not have time to contact a headhunter because they are so concerned with making a plan that will work.  They will be more productive because you are giving them something to really care about.  If the engineers reach a solution that is feasible, (which most likely they will) give them 7% raises instead of 6% raises as a job well done & boost  their egos a bit by telling them you need them to help the company succeed.  Overall, you increase productivity & keep your quality set of engineers.",1.957902369,0.938191767,RLPS2,Acme,training,473,153,0.8195492029190060,0.8320194482803350,0.8098132014274600,0.5347733497619630,0.4210446774959560,0.27099505066871600,0.3835294842720030,0.2732553482055660,0.4731898903846740
387,"Acme needs to lower their costs so that in turn, people will buy more from them, resulting in more pay for the worker.  If they lower the cost of their product they will also remain competitive.",0.287403017,-0.675877159,RLPS2,Acme,training,493,36,0.8095130920410160,0.8189005255699160,0.7786110043525700,0.29770100116729700,0.36270326375961300,0.2662578225135800,0.3808371424674990,0.4282419681549070,0.4365650713443760
